3.3183,1.9256,0.22945,0.076483
3.3228,1.929,0.22738,0.075799
3.3272,1.9324,0.22533,0.075122
3.3315,1.9358,0.2233,0.07445
3.3359,1.9392,0.22128,0.073785
3.3402,1.9426,0.21928,0.073126
3.3445,1.9459,0.2173,0.072473
3.3487,1.9492,0.21534,0.071826
3.3529,1.9525,0.2134,0.071185
3.3571,1.9558,0.21147,0.070549
3.3612,1.959,0.20956,0.06992
3.3653,1.9623,0.20767,0.069296
3.3694,1.9655,0.2058,0.068678
3.3735,1.9686,0.20394,0.068065
3.3775,1.9718,0.2021,0.067459
3.3815,1.975,0.20027,0.066857
3.3854,1.9781,0.19846,0.066262
3.3893,1.9812,0.19667,0.065671
3.3932,1.9843,0.1949,0.065086
3.3971,1.9873,0.19313,0.064507
3.4009,1.9904,0.19139,0.063932
3.4047,1.9934,0.18966,0.063363
3.4085,1.9964,0.18795,0.062799
3.4123,1.9993,0.18625,0.062241
3.416,2.0023,0.18457,0.061687
3.4197,2.0052,0.1829,0.061138
3.4233,2.0082,0.18125,0.060595
3.4269,2.0111,0.17961,0.060056
3.4305,2.0139,0.17798,0.059522
3.4341,2.0168,0.17637,0.058993
3.4377,2.0196,0.17478,0.058469
3.4412,2.0225,0.1732,0.05795
3.4447,2.0252,0.17163,0.057435
3.4481,2.028,0.17008,0.056925
3.4516,2.0308,0.16854,0.05642
3.455,2.0335,0.16702,0.05592
3.4583,2.0363,0.16551,0.055423
3.4617,2.039,0.16401,0.054932
3.465,2.0416,0.16253,0.054445
3.4683,2.0443,0.16106,0.053962
3.4716,2.047,0.1596,0.053484
3.4749,2.0496,0.15816,0.05301
3.4781,2.0522,0.15673,0.05254
3.4813,2.0548,0.15531,0.052075
3.4844,2.0574,0.1539,0.051613
3.4876,2.0599,0.15251,0.051156
3.4907,2.0625,0.15113,0.050703
3.4938,2.065,0.14976,0.050255
3.4969,2.0675,0.14841,0.04981
3.4999,2.07,0.14706,0.049369
3.5029,2.0724,0.14573,0.048933
3.5059,2.0749,0.14441,0.0485
3.5089,2.0773,0.1431,0.048071
3.5119,2.0797,0.14181,0.047646
3.5148,2.0821,0.14052,0.047225
3.5177,2.0845,0.13925,0.046808
3.5206,2.0868,0.13799,0.046394
3.5234,2.0892,0.13674,0.045985
3.5263,2.0915,0.1355,0.045579
3.5291,2.0938,0.13427,0.045176
3.5319,2.0961,0.13306,0.044777
3.5346,2.0984,0.13185,0.044382
3.5374,2.1006,0.13066,0.043991
3.5401,2.1029,0.12947,0.043603
3.5428,2.1051,0.1283,0.043218
3.5455,2.1073,0.12714,0.042837
3.5481,2.1095,0.12599,0.042459
3.5507,2.1117,0.12484,0.042085
3.5533,2.1139,0.12371,0.041714
3.5559,2.116,0.12259,0.041346
3.5585,2.1181,0.12148,0.040982
3.5611,2.1202,0.12038,0.040621
3.5636,2.1223,0.11929,0.040264
3.5661,2.1244,0.11821,0.039909
3.5686,2.1265,0.11713,0.039558
3.571,2.1285,0.11607,0.03921
3.5735,2.1306,0.11502,0.038864
3.5759,2.1326,0.11398,0.038523
3.5783,2.1346,0.11294,0.038184
3.5807,2.1366,0.11192,0.037848
3.5831,2.1386,0.1109,0.037515
3.5854,2.1405,0.1099,0.037185
3.5877,2.1425,0.1089,0.036858
3.59,2.1444,0.10791,0.036534
3.5923,2.1463,0.10693,0.036213
3.5946,2.1482,0.10596,0.035895
3.5968,2.1501,0.105,0.03558
3.5991,2.152,0.10405,0.035267
3.6013,2.1538,0.1031,0.034958
3.6035,2.1557,0.10217,0.034651
3.6057,2.1575,0.10124,0.034346
3.6078,2.1593,0.10032,0.034045
3.61,2.1611,0.099411,0.033746
3.6121,2.1629,0.098509,0.03345
3.6142,2.1647,0.097615,0.033156
3.6163,2.1665,0.096729,0.032866
3.6183,2.1682,0.09585,0.032577
3.6204,2.1699,0.09498,0.032292
3.6224,2.1717,0.094118,0.032009
3.6245,2.1734,0.093263,0.031728
3.6265,2.1751,0.092416,0.03145
3.6284,2.1767,0.091577,0.031174
3.6304,2.1784,0.090745,0.030901
3.6324,2.1801,0.089921,0.03063
3.6343,2.1817,0.089105,0.030362
3.6362,2.1833,0.088295,0.030096
3.6381,2.185,0.087493,0.029832
3.64,2.1866,0.086699,0.029571
3.6419,2.1882,0.085911,0.029312
3.6437,2.1897,0.085131,0.029055
3.6456,2.1913,0.084357,0.028801
3.6474,2.1929,0.083591,0.028549
3.6492,2.1944,0.082831,0.028299
3.651,2.1959,0.082079,0.028052
3.6528,2.1975,0.081333,0.027806
3.6546,2.199,0.080594,0.027563
3.6563,2.2005,0.079861,0.027322
3.658,2.2019,0.079136,0.027083
3.6598,2.2034,0.078417,0.026846
3.6615,2.2049,0.077704,0.026611
3.6632,2.2063,0.076998,0.026379
3.6648,2.2078,0.076298,0.026148
3.6665,2.2092,0.075604,0.025919
3.6682,2.2106,0.074917,0.025693
3.6698,2.212,0.074236,0.025468
3.6714,2.2134,0.073561,0.025246
3.673,2.2148,0.072892,0.025025
3.6746,2.2161,0.07223,0.024807
3.6762,2.2175,0.071573,0.02459
3.6778,2.2188,0.070922,0.024375
3.6793,2.2202,0.070278,0.024162
3.6809,2.2215,0.069639,0.023951
3.6824,2.2228,0.069005,0.023742
3.6839,2.2241,0.068378,0.023535
3.6854,2.2254,0.067756,0.023329
3.6869,2.2267,0.06714,0.023126
3.6884,2.228,0.066529,0.022924
3.6898,2.2293,0.065924,0.022724
3.6913,2.2305,0.065325,0.022525
3.6927,2.2317,0.064731,0.022329
3.6941,2.233,0.064142,0.022134
3.6956,2.2342,0.063558,0.021941
3.697,2.2354,0.06298,0.021749
3.6984,2.2366,0.062407,0.02156
3.6997,2.2378,0.06184,0.021371
3.7011,2.239,0.061277,0.021185
3.7025,2.2402,0.06072,0.021
3.7038,2.2413,0.060167,0.020817
3.7051,2.2425,0.05962,0.020636
3.7064,2.2436,0.059078,0.020456
3.7078,2.2448,0.05854,0.020277
3.7091,2.2459,0.058008,0.020101
3.7103,2.247,0.05748,0.019925
3.7116,2.2481,0.056957,0.019752
3.7129,2.2492,0.056439,0.019579
3.7141,2.2503,0.055925,0.019409
3.7154,2.2514,0.055416,0.01924
3.7166,2.2525,0.054912,0.019072
3.7178,2.2536,0.054412,0.018906
3.7191,2.2546,0.053917,0.018741
3.7203,2.2557,0.053426,0.018578
3.7214,2.2567,0.05294,0.018416
3.7226,2.2577,0.052458,0.018255
3.7238,2.2587,0.051981,0.018096
3.725,2.2598,0.051508,0.017939
3.7261,2.2608,0.051039,0.017782
3.7272,2.2618,0.050575,0.017627
3.7284,2.2628,0.050114,0.017474
3.7295,2.2637,0.049658,0.017322
3.7306,2.2647,0.049206,0.017171
3.7317,2.2657,0.048758,0.017021
3.7328,2.2666,0.048315,0.016873
3.7339,2.2676,0.047875,0.016726
3.735,2.2685,0.047439,0.016581
3.736,2.2695,0.047007,0.016436
3.7371,2.2704,0.046579,0.016293
3.7381,2.2713,0.046155,0.016151
3.7392,2.2722,0.045735,0.016011
3.7402,2.2731,0.045319,0.015871
3.7412,2.274,0.044906,0.015733
3.7422,2.2749,0.044497,0.015596
3.7432,2.2758,0.044092,0.01546
3.7442,2.2766,0.043691,0.015326
3.7452,2.2775,0.043293,0.015192
3.7462,2.2784,0.042899,0.01506
3.7471,2.2792,0.042508,0.014929
3.7481,2.2801,0.042121,0.014799
3.7491,2.2809,0.041738,0.01467
3.75,2.2817,0.041358,0.014542
3.7509,2.2826,0.040981,0.014416
3.7519,2.2834,0.040608,0.01429
3.7528,2.2842,0.040238,0.014166
3.7537,2.285,0.039872,0.014043
